"Kernel Name"	"gpu_tot_sim_insn\s*=\s*(.*)"	"gpgpu_simulation_time\s*=.*\(([0-9]+) sec\).*"	"gpu_tot_sim_cycle\s*=\s*(.*)"	"\s+L2_cache_stats_breakdown\[GLOBAL_ACC_R\]\[HIT\]\s*=\s*(.*)"	"\s+L2_cache_stats_breakdown\[GLOBAL_ACC_R\]\[TOTAL_ACCESS\]\s*=\s*(.*)"	"\s+L2_cache_stats_breakdown\[GLOBAL_ACC_W\]\[HIT\]\s*=\s*(.*)"	"\s+L2_cache_stats_breakdown\[GLOBAL_ACC_W\]\[TOTAL_ACCESS\]\s*=\s*(.*)"	"\s+Total_core_cache_stats_breakdown\[GLOBAL_ACC_R\]\[TOTAL_ACCESS\]\s*=\s*(.*)"	"\s+Total_core_cache_stats_breakdown\[GLOBAL_ACC_R\]\[HIT\]\s*=\s*(.*)"	"\s+Total_core_cache_stats_breakdown\[GLOBAL_ACC_W\]\[HIT\]\s*=\s*(.*)"	"\s+Total_core_cache_stats_breakdown\[GLOBAL_ACC_W\]\[TOTAL_ACCESS\]\s*=\s*(.*)"	"\s+Total_core_cache_stats_breakdown\[GLOBAL_ACC_R\]\[MSHR_HIT\]\s*=\s*(.*)"	"gpgpu_n_tot_w_icount\s*=\s*(.*)"	"total dram reads\s*=\s*(.*)"	"total dram writes\s*=\s*(.*)"	"kernel_launch_uid\s*=\s*(.*)"	"gpu_stall_dramfull\s*=\s*(.*)"	"gpu_stall_icnt2sh\s*=\s*(.*)"	"Stall:([0-9]+)\s*W0_Idle:[0-9]+\s*W0_Scoreboard:[0-9]+.*"	"Stall:[0-9]+\s*W0_Idle:([0-9]+)\s*W0_Scoreboard:[0-9]+.*"	"Stall:[0-9]+\s*W0_Idle:[0-9]+\s*W0_Scoreboard:([0-9]+).*"	"gpu_ipc\s*=\s*(.*)"	"gpu_occupancy\s*=\s*(.*)%"	"L2_BW\s*=\s*(.*)+GB\/Sec"	"max_icnt2mem_latency\s*=\s*(.*)"	"gpgpu_simulation_rate\s+=\s+(.*)\s+\(inst\/sec\)"	"gpgpu_simulation_rate\s+=\s+(.*)\s+\(cycle\/sec\)"	"gpgpu_silicon_slowdown\s*=\s*(.*)x"	"gpu_tot_ipc\s*=\s*(.*)"	"averagemflatency\s*=\s*(.*)"	"Kernel Name (Demangled)"
"_ZN2at6native29vectorized_elementwise_kernelILi4EZZZNS0_19addcmul_cuda_kernelERNS_14TensorIteratorEN3c106ScalarEENKUlvE_clEvENKUlvE2_clEvEUlfffE_NS_6detail5ArrayIPcLi4EEEEEviT0_T1_--136"	12386304.0	192.0	53083.0	332.0	442368.0	221184.0	221184.0	663552.0	11.0	221184.0	221184.0	221173.0	414720.0	442036.0	305228.0	1.0	2302568.0	0.0	""	""	""	233.3384	89.2458	""	24379.0	547847.0	393.0	3681933.0	1390.7855	2318.0	"void at::native::vectorized_elementwise_kernel<4, at::native::addcmul_cuda_kernel(at::TensorIterator&, c10::Scalar)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda(float, float, float)#1}, at::detail::Array<char*, 4> >(int, at::native::addcmul_cuda_kernel(at::TensorIterator&, c10::Scalar)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda(float, float, float)#1}, at::detail::Array<char*, 4>)"
"_ZN2at6native29vectorized_elementwise_kernelILi4EZZZNS0_16sqrt_kernel_cudaERNS_14TensorIteratorEENKUlvE_clEvENKUlvE0_clEvEUlfE_NS_6detail5ArrayIPcLi2EEEEEviT0_T1_--161"	27426816.0	96.0	31383.0	0.0	221184.0	0.0	221184.0	221184.0	0.0	0.0	221184.0	0.0	884736.0	221184.0	206256.0	1.0	1127518.0	0.0	""	""	""	873.9387	89.9604	""	24379.0	547676.0	393.0	3681933.0	1390.5059	2318.0	"void at::native::vectorized_elementwise_kernel<4, at::native::sqrt_kernel_cuda(at::TensorIterator&)::{lambda()#1}::operator()() const::{lambda()#2}::operator()() const::{lambda(float)#1}, at::detail::Array<char*, 2> >(int, at::native::sqrt_kernel_cuda(at::TensorIterator&)::{lambda()#1}::operator()() const::{lambda()#2}::operator()() const::{lambda(float)#1}, at::detail::Array<char*, 2>)"
"_ZN2at6native29vectorized_elementwise_kernelILi4ENS0_16MulScalarFunctorIffEENS_6detail5ArrayIPcLi2EEEEEviT0_T1_--767"	7962624.0	89.0	32557.0	0.0	221184.0	0.0	221184.0	221184.0	0.0	0.0	221184.0	0.0	276480.0	221184.0	226960.0	1.0	1193643.0	0.0	""	""	""	244.5749	89.6746	""	24379.0	547399.0	393.0	3681933.0	1389.863	2319.0	"void at::native::vectorized_elementwise_kernel<4, at::native::MulScalarFunctor<float, float>, at::detail::Array<char*, 2> >(int, at::native::MulScalarFunctor<float, float>, at::detail::Array<char*, 2>)"
"_ZN2at6native29vectorized_elementwise_kernelILi4ENS0_13BUnaryFunctorINS0_10AddFunctorIfEEEENS_6detail5ArrayIPcLi2EEEEEviT0_T1_--174"	8404992.0	77.0	27952.0	3536.0	221184.0	221184.0	221184.0	221184.0	0.0	221184.0	221184.0	0.0	290304.0	217648.0	142424.0	1.0	922385.0	0.0	""	""	""	300.6938	89.0948	""	24379.0	547170.0	393.0	3681933.0	1389.3386	2320.0	"void at::native::vectorized_elementwise_kernel<4, at::native::BUnaryFunctor<at::native::AddFunctor<float> >, at::detail::Array<char*, 2> >(int, at::native::BUnaryFunctor<at::native::AddFunctor<float> >, at::detail::Array<char*, 2>)"
"_ZN2at6native29vectorized_elementwise_kernelILi4EZZZNS0_19addcdiv_cuda_kernelERNS_14TensorIteratorEN3c106ScalarEENKUlvE_clEvENKUlvE2_clEvEUlfffE_NS_6detail5ArrayIPcLi4EEEEEviT0_T1_--136"	45121536.0	264.0	71648.0	304.0	663552.0	168748.0	221184.0	663552.0	0.0	221016.0	221184.0	0.0	1548288.0	663248.0	331844.0	1.0	3154675.0	9765.0	""	""	""	629.7668	92.786	""	24379.0	546497.0	393.0	3681933.0	1388.4025	2321.0	"void at::native::vectorized_elementwise_kernel<4, at::native::addcdiv_cuda_kernel(at::TensorIterator&, c10::Scalar)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda(float, float, float)#1}, at::detail::Array<char*, 4> >(int, at::native::addcdiv_cuda_kernel(at::TensorIterator&, c10::Scalar)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda(float, float, float)#1}, at::detail::Array<char*, 4>)"
"_ZN2at6native29vectorized_elementwise_kernelILi4ENS0_16MulScalarFunctorIffEENS_6detail5ArrayIPcLi2EEEEEviT0_T1_--768"	10368.0	4.0	5707.0	0.0	288.0	288.0	288.0	288.0	0.0	288.0	288.0	0.0	360.0	288.0	224.0	1.0	0.0	0.0	""	""	""	1.8167	3.0881	""	24379.0	546483.0	393.0	3681933.0	1388.2664	2321.0	"void at::native::vectorized_elementwise_kernel<4, at::native::MulScalarFunctor<float, float>, at::detail::Array<char*, 2> >(int, at::native::MulScalarFunctor<float, float>, at::detail::Array<char*, 2>)"
"_ZN2at6native29vectorized_elementwise_kernelILi4ENS0_11FillFunctorIfEENS_6detail5ArrayIPcLi1EEEEEviT0_T1_--277"	8640.0	3.0	5287.0	0.0	0.0	0.0	288.0	0.0	0.0	0.0	288.0	0.0	306.0	0.0	0.0	1.0	0.0	0.0	""	""	""	1.6342	3.0462	""	24379.0	546472.0	393.0	3681933.0	1388.1403	2321.0	"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<float>, at::detail::Array<char*, 1> >(int, at::native::FillFunctor<float>, at::detail::Array<char*, 1>)"
"_ZN2at6native29vectorized_elementwise_kernelILi4ENS0_11FillFunctorIfEENS_6detail5ArrayIPcLi1EEEEEviT0_T1_--278"	8640.0	3.0	5278.0	0.0	0.0	0.0	288.0	0.0	0.0	0.0	288.0	0.0	306.0	0.0	184.0	1.0	0.0	0.0	""	""	""	1.637	3.0433	""	24379.0	546461.0	393.0	3681933.0	1388.0144	2321.0	"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<float>, at::detail::Array<char*, 1> >(int, at::native::FillFunctor<float>, at::detail::Array<char*, 1>)"
"_ZN2at6native29vectorized_elementwise_kernelILi4ENS0_16MulScalarFunctorIffEENS_6detail5ArrayIPcLi2EEEEEviT0_T1_--769"	10368.0	3.0	5486.0	288.0	288.0	288.0	288.0	288.0	0.0	288.0	288.0	0.0	360.0	0.0	144.0	1.0	0.0	0.0	""	""	""	1.8899	3.0733	""	24379.0	546450.0	393.0	3681933.0	1387.8838	2321.0	"void at::native::vectorized_elementwise_kernel<4, at::native::MulScalarFunctor<float, float>, at::detail::Array<char*, 2> >(int, at::native::MulScalarFunctor<float, float>, at::detail::Array<char*, 2>)"
"_ZN2at6native29vectorized_elementwise_kernelILi4ENS0_10AddFunctorIfEENS_6detail5ArrayIPcLi3EEEEEviT0_T1_--298"	12096.0	4.0	5701.0	288.0	576.0	288.0	288.0	576.0	0.0	288.0	288.0	0.0	414.0	288.0	148.0	1.0	0.0	0.0	""	""	""	2.1217	3.0879	""	24379.0	546435.0	393.0	3681933.0	1387.7478	2321.0	"void at::native::vectorized_elementwise_kernel<4, at::native::AddFunctor<float>, at::detail::Array<char*, 3> >(int, at::native::AddFunctor<float>, at::detail::Array<char*, 3>)"
"_ZN2at6native29vectorized_elementwise_kernelILi4ENS0_16MulScalarFunctorIffEENS_6detail5ArrayIPcLi2EEEEEviT0_T1_--770"	10368.0	3.0	5486.0	288.0	288.0	288.0	288.0	288.0	0.0	288.0	288.0	0.0	360.0	0.0	0.0	1.0	0.0	0.0	""	""	""	1.8899	3.0733	""	24379.0	546424.0	393.0	3681933.0	1387.6172	2321.0	"void at::native::vectorized_elementwise_kernel<4, at::native::MulScalarFunctor<float, float>, at::detail::Array<char*, 2> >(int, at::native::MulScalarFunctor<float, float>, at::detail::Array<char*, 2>)"
"_ZN2at6native29vectorized_elementwise_kernelILi4EZZZNS0_19addcmul_cuda_kernelERNS_14TensorIteratorEN3c106ScalarEENKUlvE_clEvENKUlvE2_clEvEUlfffE_NS_6detail5ArrayIPcLi4EEEEEviT0_T1_--137"	16128.0	4.0	5558.0	576.0	576.0	288.0	288.0	864.0	0.0	288.0	288.0	288.0	540.0	0.0	0.0	1.0	0.0	0.0	""	""	""	2.9018	3.0577	""	24379.0	546409.0	393.0	3681933.0	1387.4847	2321.0	"void at::native::vectorized_elementwise_kernel<4, at::native::addcmul_cuda_kernel(at::TensorIterator&, c10::Scalar)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda(float, float, float)#1}, at::detail::Array<char*, 4> >(int, at::native::addcmul_cuda_kernel(at::TensorIterator&, c10::Scalar)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda(float, float, float)#1}, at::detail::Array<char*, 4>)"
"_ZN2at6native29vectorized_elementwise_kernelILi4EZZZNS0_16sqrt_kernel_cudaERNS_14TensorIteratorEENKUlvE_clEvENKUlvE0_clEvEUlfE_NS_6detail5ArrayIPcLi2EEEEEviT0_T1_--162"	35985.0	3.0	5686.0	288.0	288.0	0.0	288.0	288.0	0.0	0.0	288.0	0.0	1488.0	0.0	156.0	1.0	0.0	0.0	""	""	""	6.3287	3.0596	""	24379.0	546398.0	393.0	3681933.0	1387.35	2321.0	"void at::native::vectorized_elementwise_kernel<4, at::native::sqrt_kernel_cuda(at::TensorIterator&)::{lambda()#1}::operator()() const::{lambda()#2}::operator()() const::{lambda(float)#1}, at::detail::Array<char*, 2> >(int, at::native::sqrt_kernel_cuda(at::TensorIterator&)::{lambda()#1}::operator()() const::{lambda()#2}::operator()() const::{lambda(float)#1}, at::detail::Array<char*, 2>)"
"_ZN2at6native29vectorized_elementwise_kernelILi4ENS0_16MulScalarFunctorIffEENS_6detail5ArrayIPcLi2EEEEEviT0_T1_--771"	10368.0	4.0	5496.0	288.0	288.0	0.0	288.0	288.0	0.0	0.0	288.0	0.0	360.0	0.0	84.0	1.0	0.0	0.0	""	""	""	1.8865	3.0739	""	24379.0	546384.0	393.0	3681933.0	1387.219	2321.0	"void at::native::vectorized_elementwise_kernel<4, at::native::MulScalarFunctor<float, float>, at::detail::Array<char*, 2> >(int, at::native::MulScalarFunctor<float, float>, at::detail::Array<char*, 2>)"
"_ZN2at6native29vectorized_elementwise_kernelILi4ENS0_13BUnaryFunctorINS0_10AddFunctorIfEEEENS_6detail5ArrayIPcLi2EEEEEviT0_T1_--175"	10944.0	3.0	5486.0	288.0	288.0	288.0	288.0	288.0	0.0	288.0	288.0	0.0	378.0	0.0	128.0	1.0	0.0	0.0	""	""	""	1.9949	3.0733	""	24379.0	546373.0	393.0	3681933.0	1387.0884	2321.0	"void at::native::vectorized_elementwise_kernel<4, at::native::BUnaryFunctor<at::native::AddFunctor<float> >, at::detail::Array<char*, 2> >(int, at::native::BUnaryFunctor<at::native::AddFunctor<float> >, at::detail::Array<char*, 2>)"
"_ZN2at6native29vectorized_elementwise_kernelILi4EZZZNS0_19addcdiv_cuda_kernelERNS_14TensorIteratorEN3c106ScalarEENKUlvE_clEvENKUlvE2_clEvEUlfffE_NS_6detail5ArrayIPcLi4EEEEEviT0_T1_--137"	59649.0	4.0	6322.0	864.0	864.0	288.0	288.0	864.0	0.0	288.0	288.0	0.0	2919.0	0.0	0.0	1.0	0.0	0.0	""	""	""	9.4351	3.0636	""	24379.0	546358.0	393.0	3681933.0	1386.9388	2321.0	"void at::native::vectorized_elementwise_kernel<4, at::native::addcdiv_cuda_kernel(at::TensorIterator&, c10::Scalar)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda(float, float, float)#1}, at::detail::Array<char*, 4> >(int, at::native::addcdiv_cuda_kernel(at::TensorIterator&, c10::Scalar)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda(float, float, float)#1}, at::detail::Array<char*, 4>)"
"_ZN2at6native29vectorized_elementwise_kernelILi4ENS0_16MulScalarFunctorIffEENS_6detail5ArrayIPcLi2EEEEEviT0_T1_--772"	2654208.0	26.0	12345.0	0.0	73728.0	73728.0	73728.0	73728.0	0.0	73728.0	73728.0	0.0	92160.0	73728.0	19436.0	1.0	218909.0	46.0	""	""	""	215.0027	74.6157	""	24379.0	546280.0	393.0	3681933.0	1386.6903	2321.0	"void at::native::vectorized_elementwise_kernel<4, at::native::MulScalarFunctor<float, float>, at::detail::Array<char*, 2> >(int, at::native::MulScalarFunctor<float, float>, at::detail::Array<char*, 2>)"
"_ZN2at6native29vectorized_elementwise_kernelILi4ENS0_11FillFunctorIfEENS_6detail5ArrayIPcLi1EEEEEviT0_T1_--279"	2211840.0	10.0	7255.0	0.0	0.0	0.0	73728.0	0.0	0.0	0.0	73728.0	0.0	78336.0	0.0	22316.0	1.0	0.0	0.0	""	""	""	304.8711	56.2919	""	24379.0	546258.0	393.0	3681933.0	1386.5554	2321.0	"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<float>, at::detail::Array<char*, 1> >(int, at::native::FillFunctor<float>, at::detail::Array<char*, 1>)"
"_ZN2at6native29vectorized_elementwise_kernelILi4ENS0_11FillFunctorIfEENS_6detail5ArrayIPcLi1EEEEEviT0_T1_--280"	2211840.0	11.0	7796.0	0.0	0.0	0.0	73728.0	0.0	0.0	0.0	73728.0	0.0	78336.0	0.0	52160.0	1.0	50428.0	0.0	""	""	""	283.7147	51.9759	""	24379.0	546232.0	393.0	3681933.0	1386.4077	2321.0	"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<float>, at::detail::Array<char*, 1> >(int, at::native::FillFunctor<float>, at::detail::Array<char*, 1>)"
"_ZN2at6native29vectorized_elementwise_kernelILi4ENS0_16MulScalarFunctorIffEENS_6detail5ArrayIPcLi2EEEEEviT0_T1_--773"	2654208.0	16.0	9073.0	73728.0	73728.0	73728.0	73728.0	73728.0	0.0	73728.0	73728.0	0.0	92160.0	0.0	16984.0	1.0	0.0	0.0	""	""	""	292.5392	65.5336	""	24379.0	546191.0	394.0	3672588.0	1386.2373	2321.0	"void at::native::vectorized_elementwise_kernel<4, at::native::MulScalarFunctor<float, float>, at::detail::Array<char*, 2> >(int, at::native::MulScalarFunctor<float, float>, at::detail::Array<char*, 2>)"
"_ZN2at6native29vectorized_elementwise_kernelILi4ENS0_10AddFunctorIfEENS_6detail5ArrayIPcLi3EEEEEviT0_T1_--299"	3096576.0	37.0	14936.0	73728.0	147456.0	73728.0	73728.0	147456.0	0.0	73728.0	73728.0	0.0	105984.0	73728.0	73728.0	1.0	315033.0	0.0	""	""	""	207.323	69.2656	""	24379.0	546075.0	394.0	3672588.0	1385.9349	2321.0	"void at::native::vectorized_elementwise_kernel<4, at::native::AddFunctor<float>, at::detail::Array<char*, 3> >(int, at::native::AddFunctor<float>, at::detail::Array<char*, 3>)"
"_ZN2at6native29vectorized_elementwise_kernelILi4ENS0_16MulScalarFunctorIffEENS_6detail5ArrayIPcLi2EEEEEviT0_T1_--774"	2654208.0	32.0	14107.0	3008.0	73728.0	73728.0	73728.0	73728.0	0.0	73728.0	73728.0	0.0	92160.0	70720.0	46312.0	1.0	321528.0	0.0	""	""	""	188.1483	76.4506	""	24379.0	545975.0	394.0	3672588.0	1385.645	2321.0	"void at::native::vectorized_elementwise_kernel<4, at::native::MulScalarFunctor<float, float>, at::detail::Array<char*, 2> >(int, at::native::MulScalarFunctor<float, float>, at::detail::Array<char*, 2>)"
"_ZN2at6native29vectorized_elementwise_kernelILi4EZZZNS0_19addcmul_cuda_kernelERNS_14TensorIteratorEN3c106ScalarEENKUlvE_clEvENKUlvE2_clEvEUlfffE_NS_6detail5ArrayIPcLi4EEEEEviT0_T1_--138"	4128768.0	28.0	11576.0	96476.0	147456.0	73728.0	73728.0	221184.0	0.0	73728.0	73728.0	73728.0	138240.0	50980.0	24408.0	1.0	75153.0	170.0	""	""	""	356.6662	67.8728	""	24379.0	545900.0	394.0	3672588.0	1385.4406	2320.0	"void at::native::vectorized_elementwise_kernel<4, at::native::addcmul_cuda_kernel(at::TensorIterator&, c10::Scalar)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda(float, float, float)#1}, at::detail::Array<char*, 4> >(int, at::native::addcmul_cuda_kernel(at::TensorIterator&, c10::Scalar)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda(float, float, float)#1}, at::detail::Array<char*, 4>)"
"_ZN2at6native29vectorized_elementwise_kernelILi4EZZZNS0_16sqrt_kernel_cudaERNS_14TensorIteratorEENKUlvE_clEvENKUlvE0_clEvEUlfE_NS_6detail5ArrayIPcLi2EEEEEviT0_T1_--163"	9142272.0	18.0	9216.0	73728.0	73728.0	0.0	73728.0	73728.0	0.0	0.0	73728.0	0.0	294912.0	0.0	46524.0	1.0	30233.0	0.0	""	""	""	992.0	70.962	""	24379.0	545895.0	394.0	3672588.0	1385.3784	2320.0	"void at::native::vectorized_elementwise_kernel<4, at::native::sqrt_kernel_cuda(at::TensorIterator&)::{lambda()#1}::operator()() const::{lambda()#2}::operator()() const::{lambda(float)#1}, at::detail::Array<char*, 2> >(int, at::native::sqrt_kernel_cuda(at::TensorIterator&)::{lambda()#1}::operator()() const::{lambda()#2}::operator()() const::{lambda(float)#1}, at::detail::Array<char*, 2>)"
"_ZN2at6native29vectorized_elementwise_kernelILi4ENS0_16MulScalarFunctorIffEENS_6detail5ArrayIPcLi2EEEEEviT0_T1_--775"	2654208.0	16.0	9147.0	73728.0	73728.0	0.0	73728.0	73728.0	0.0	0.0	73728.0	0.0	92160.0	0.0	26992.0	1.0	1089.0	0.0	""	""	""	290.1725	64.7226	""	24379.0	545854.0	394.0	3672588.0	1385.2065	2320.0	"void at::native::vectorized_elementwise_kernel<4, at::native::MulScalarFunctor<float, float>, at::detail::Array<char*, 2> >(int, at::native::MulScalarFunctor<float, float>, at::detail::Array<char*, 2>)"
"_ZN2at6native29vectorized_elementwise_kernelILi4ENS0_13BUnaryFunctorINS0_10AddFunctorIfEEEENS_6detail5ArrayIPcLi2EEEEEviT0_T1_--176"	2801664.0	17.0	9096.0	73728.0	73728.0	73728.0	73728.0	73728.0	0.0	73728.0	73728.0	0.0	96768.0	0.0	212.0	1.0	0.0	0.0	""	""	""	308.0106	65.5021	""	24379.0	545810.0	394.0	3672588.0	1385.0385	2319.0	"void at::native::vectorized_elementwise_kernel<4, at::native::BUnaryFunctor<at::native::AddFunctor<float> >, at::detail::Array<char*, 2> >(int, at::native::BUnaryFunctor<at::native::AddFunctor<float> >, at::detail::Array<char*, 2>)"
"_ZN2at6native29vectorized_elementwise_kernelILi4EZZZNS0_19addcdiv_cuda_kernelERNS_14TensorIteratorEN3c106ScalarEENKUlvE_clEvENKUlvE2_clEvEUlfffE_NS_6detail5ArrayIPcLi4EEEEEviT0_T1_--138"	15040512.0	81.0	26848.0	62528.0	221184.0	62676.0	73728.0	221184.0	0.0	73728.0	73728.0	0.0	516096.0	158656.0	145560.0	1.0	968665.0	0.0	""	""	""	560.2098	85.3695	""	24379.0	545613.0	394.0	3672588.0	1384.6587	2320.0	"void at::native::vectorized_elementwise_kernel<4, at::native::addcdiv_cuda_kernel(at::TensorIterator&, c10::Scalar)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda(float, float, float)#1}, at::detail::Array<char*, 4> >(int, at::native::addcdiv_cuda_kernel(at::TensorIterator&, c10::Scalar)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda(float, float, float)#1}, at::detail::Array<char*, 4>)"
"_ZN2at6native29vectorized_elementwise_kernelILi4ENS0_16MulScalarFunctorIffEENS_6detail5ArrayIPcLi2EEEEEviT0_T1_--776"	3456.0	4.0	5673.0	0.0	96.0	96.0	96.0	96.0	0.0	96.0	96.0	0.0	120.0	96.0	80.0	1.0	0.0	0.0	""	""	""	0.6092	3.0877	""	24379.0	545598.0	394.0	3672588.0	1384.524	2320.0	"void at::native::vectorized_elementwise_kernel<4, at::native::MulScalarFunctor<float, float>, at::detail::Array<char*, 2> >(int, at::native::MulScalarFunctor<float, float>, at::detail::Array<char*, 2>)"
"_ZN2at6native29vectorized_elementwise_kernelILi4ENS0_11FillFunctorIfEENS_6detail5ArrayIPcLi1EEEEEviT0_T1_--281"	2880.0	3.0	5283.0	0.0	0.0	0.0	96.0	0.0	0.0	0.0	96.0	0.0	102.0	0.0	0.0	1.0	0.0	0.0	""	""	""	0.5451	3.04	""	24379.0	545587.0	394.0	3672588.0	1384.3987	2320.0	"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<float>, at::detail::Array<char*, 1> >(int, at::native::FillFunctor<float>, at::detail::Array<char*, 1>)"
"_ZN2at6native29vectorized_elementwise_kernelILi4ENS0_11FillFunctorIfEENS_6detail5ArrayIPcLi1EEEEEviT0_T1_--282"	2880.0	3.0	5278.0	0.0	0.0	0.0	96.0	0.0	0.0	0.0	96.0	0.0	102.0	0.0	32.0	1.0	0.0	0.0	""	""	""	0.5457	3.0467	""	24379.0	545576.0	394.0	3672588.0	1384.2736	2320.0	"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<float>, at::detail::Array<char*, 1> >(int, at::native::FillFunctor<float>, at::detail::Array<char*, 1>)"
"_ZN2at6native29vectorized_elementwise_kernelILi4ENS0_16MulScalarFunctorIffEENS_6detail5ArrayIPcLi2EEEEEviT0_T1_--777"	3456.0	3.0	5490.0	96.0	96.0	96.0	96.0	96.0	0.0	96.0	96.0	0.0	120.0	0.0	16.0	1.0	0.0	0.0	""	""	""	0.6295	3.0735	""	24379.0	545565.0	394.0	3672588.0	1384.1433	2320.0	"void at::native::vectorized_elementwise_kernel<4, at::native::MulScalarFunctor<float, float>, at::detail::Array<char*, 2> >(int, at::native::MulScalarFunctor<float, float>, at::detail::Array<char*, 2>)"
"_ZN2at6native29vectorized_elementwise_kernelILi4ENS0_10AddFunctorIfEENS_6detail5ArrayIPcLi3EEEEEviT0_T1_--300"	4032.0	4.0	5694.0	96.0	192.0	96.0	96.0	192.0	0.0	96.0	96.0	0.0	138.0	96.0	64.0	1.0	0.0	0.0	""	""	""	0.7081	3.0885	""	24379.0	545551.0	394.0	3672588.0	1384.0084	2320.0	"void at::native::vectorized_elementwise_kernel<4, at::native::AddFunctor<float>, at::detail::Array<char*, 3> >(int, at::native::AddFunctor<float>, at::detail::Array<char*, 3>)"
"_ZN2at6native29vectorized_elementwise_kernelILi4ENS0_16MulScalarFunctorIffEENS_6detail5ArrayIPcLi2EEEEEviT0_T1_--778"	3456.0	3.0	5490.0	96.0	96.0	96.0	96.0	96.0	0.0	96.0	96.0	0.0	120.0	0.0	0.0	1.0	0.0	0.0	""	""	""	0.6295	3.0735	""	24379.0	545540.0	394.0	3672588.0	1383.8782	2320.0	"void at::native::vectorized_elementwise_kernel<4, at::native::MulScalarFunctor<float, float>, at::detail::Array<char*, 2> >(int, at::native::MulScalarFunctor<float, float>, at::detail::Array<char*, 2>)"
"_ZN2at6native29vectorized_elementwise_kernelILi4EZZZNS0_19addcmul_cuda_kernelERNS_14TensorIteratorEN3c106ScalarEENKUlvE_clEvENKUlvE2_clEvEUlfffE_NS_6detail5ArrayIPcLi4EEEEEviT0_T1_--139"	5376.0	4.0	5561.0	192.0	192.0	96.0	96.0	288.0	0.0	96.0	96.0	96.0	180.0	0.0	0.0	1.0	0.0	0.0	""	""	""	0.9667	3.0658	""	24379.0	545525.0	394.0	3672588.0	1383.7466	2320.0	"void at::native::vectorized_elementwise_kernel<4, at::native::addcmul_cuda_kernel(at::TensorIterator&, c10::Scalar)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda(float, float, float)#1}, at::detail::Array<char*, 4> >(int, at::native::addcmul_cuda_kernel(at::TensorIterator&, c10::Scalar)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda(float, float, float)#1}, at::detail::Array<char*, 4>)"
"_ZN2at6native29vectorized_elementwise_kernelILi4EZZZNS0_16sqrt_kernel_cudaERNS_14TensorIteratorEENKUlvE_clEvENKUlvE0_clEvEUlfE_NS_6detail5ArrayIPcLi2EEEEEviT0_T1_--164"	11904.0	3.0	5546.0	96.0	96.0	0.0	96.0	96.0	0.0	0.0	96.0	0.0	384.0	0.0	0.0	1.0	0.0	0.0	""	""	""	2.1464	3.0837	""	24379.0	545514.0	394.0	3672588.0	1383.6151	2320.0	"void at::native::vectorized_elementwise_kernel<4, at::native::sqrt_kernel_cuda(at::TensorIterator&)::{lambda()#1}::operator()() const::{lambda()#2}::operator()() const::{lambda(float)#1}, at::detail::Array<char*, 2> >(int, at::native::sqrt_kernel_cuda(at::TensorIterator&)::{lambda()#1}::operator()() const::{lambda()#2}::operator()() const::{lambda(float)#1}, at::detail::Array<char*, 2>)"
"_ZN2at6native29vectorized_elementwise_kernelILi4ENS0_16MulScalarFunctorIffEENS_6detail5ArrayIPcLi2EEEEEviT0_T1_--779"	3456.0	3.0	5489.0	96.0	96.0	0.0	96.0	96.0	0.0	0.0	96.0	0.0	120.0	0.0	44.0	1.0	0.0	0.0	""	""	""	0.6296	3.0767	""	24379.0	545503.0	394.0	3672588.0	1383.4852	2320.0	"void at::native::vectorized_elementwise_kernel<4, at::native::MulScalarFunctor<float, float>, at::detail::Array<char*, 2> >(int, at::native::MulScalarFunctor<float, float>, at::detail::Array<char*, 2>)"
